doi,unique_id
10.1002/adfm.202312987,WOS:001137274900001
10.1002/aenm.201700396,WOS:000414918700010
10.1002/aenm.201600116,WOS:000379313400010
10.1021/acsaem.3c00560,WOS:001012183400001
10.1016/j.jtice.2024.105356,WOS:001165267900001
10.1002/advs.202410881,WOS:001342109900001
10.1039/d4ra02712d,WOS:001249039400001
10.1016/j.apcatb.2020.119236,WOS:000552015900061
10.1039/d3dt02202a,WOS:001068256900001
10.1002/asia.202200377,WOS:000799917700001
10.1021/acsomega.8b03081,WOS:000460237300111
10.1021/acsomega.7b00755,WOS:000409924000112
10.1002/cnma.202300091,WOS:000987686500001
10.1016/j.jiec.2023.03.035,WOS:000992601300001
10.1002/advs.201800575,WOS:000441869400024
10.1016/j.surfcoat.2014.12.007,WOS:000348883900008
10.1021/acsnano.8b00942,WOS:000433404500053
10.1016/j.jiec.2023.04.015,WOS:001016360000001
10.1002/smll.202311172,WOS:001160877200001
10.1002/celc.202101580,WOS:000747395000020
10.3390/ma15020668,WOS:000771995100001
10.1016/j.matlet.2022.133292,WOS:000917248900004
10.1016/j.electacta.2021.138199,WOS:000641342200003
10.1002/adfm.202313680,WOS:001112104800001
10.1016/j.ijhydene.2024.12.390,WOS:001423757200001
10.1088/1361-6528/acddec,WOS:001018572900001
10.1016/j.cej.2023.143253,WOS:001001991500001
10.1039/d3dt01428b,WOS:001020538900001
10.1002/er.8447,WOS:000834855800001
10.1016/j.apcatb.2023.122703,WOS:001053444900001
10.1007/s10904-024-03479-5,WOS:001355492400001
10.1007/s10853-020-05149-6,WOS:000563608200010
10.1016/j.mtsust.2023.100651,WOS:001166025500001
10.1039/c9qi01679a,WOS:000585823500010
10.3390/nano12111930,WOS:000808853500001
10.1016/j.apsusc.2023.158226,WOS:001092984400001
10.1039/d1ta08531j,WOS:000732017100001
10.1007/s11581-020-03634-1,WOS:000539476700001
10.1039/d1nj04509a,WOS:000719951900001
10.1016/j.ijhydene.2023.01.373,WOS:001009459800001
10.1016/j.ceramint.2022.08.266,WOS:000896843300004
10.1021/acsami.0c14170,WOS:000586868400035
10.1002/aenm.202002214,WOS:000575468700001
10.1016/j.jpcs.2023.111836,WOS:001135565700001
10.1021/acsami.5b08816,WOS:000370211400074
10.1016/j.jpowsour.2024.234738,WOS:001245892800001
10.1039/d2qi00924b,WOS:000810893200001
10.1039/c5ta05589j,WOS:000360490600030
10.1016/j.nanoen.2021.106047,WOS:000672565700004
10.1016/j.jallcom.2022.164023,WOS:000819845200003
10.1016/j.ijhydene.2024.09.311,WOS:001331830800001
10.3390/pr10030611,WOS:000774713900001
10.1016/j.jpcs.2023.111796,WOS:001124981200001
10.1021/acsanm.3c04060,WOS:001121814200001
10.1016/j.mseb.2024.117445,WOS:001249177200001
10.1039/d2ta08365e,WOS:000984030300001
10.1016/j.apsusc.2022.156075,WOS:000964074300001
10.1016/j.jpowsour.2023.233380,WOS:001030488700001
10.1016/j.carbon.2020.05.037,WOS:000542442100013
10.1038/s41467-020-15069-3,WOS:000549165900003
10.1039/d3ta02847j,WOS:001048080600001
10.3390/catal14100684,WOS:001341918400001
10.1002/smll.202001204,WOS:000527074000001
10.1039/c2ee22611a,WOS:000308891200011
10.1016/j.cej.2020.126959,WOS:000621197400004
10.1016/j.materresbull.2020.111094,WOS:000600378400014
10.1016/j.apcatb.2025.125227,WOS:001443682000001
10.1007/s42823-021-00255-0,WOS:000648376100001
10.1016/j.diamond.2024.111373,WOS:001352973600001
10.1002/cnma.202000005,WOS:000520537200001
10.1016/j.cej.2021.130185,WOS:000683027600001
10.1039/d2ta06813c,WOS:000877171600001
10.1039/d3nj00755c,WOS:000979043600001
10.1021/acsami.0c11324,WOS:000572965700050
10.1016/j.jpowsour.2006.12.108,WOS:000246048900002
10.1021/acsanm.4c06132,WOS:001382636000001
10.1016/j.apcatb.2021.121033,WOS:000783045900003
10.1038/ncomms10990,WOS:000371738800001
10.1002/smtd.202101236,WOS:000719618400001
10.1016/j.ijhydene.2020.10.224,WOS:000607367100014
10.1002/cctc.202400345,WOS:001209617400001
10.1016/j.ijhydene.2014.07.170,WOS:000343839000002
10.1016/j.jelechem.2023.117454,WOS:000989851700001
10.3390/mi15040495,WOS:001211194500001
10.1002/adfm.202215061,WOS:000945695900001
10.1039/d4se00457d,WOS:001243228000001
10.1021/acscatal.1c02145,WOS:000693621800022
10.31635/ccschem.023.202202663,WOS:001137644000021
10.1016/j.cej.2025.160831,WOS:001447193500001
10.1021/acsami.6b15377,WOS:000395494200051
10.1039/c4sc02019g,WOS:000344376400009
10.1016/S1872-2067(24)60126-9,WOS:001361418400001
10.1016/j.jelechem.2023.117785,WOS:001082409200001
10.1021/acs.jpcc.7b09157,WOS:000416202900077
10.1016/j.jcat.2020.12.037,WOS:000623666100011
10.1021/acs.inorgchem.4c02915,WOS:001293264000001
10.1016/j.ijhydene.2022.03.174,WOS:000860749500001
10.1039/d4dt03131h,WOS:001395298100001
10.1002/smll.202406012,WOS:001330127000001
10.1039/d0se00144a,WOS:000534220100007
10.1126/sciadv.1600495,WOS:000387991500010
10.1039/c3ta14301e,WOS:000328644700004
10.1016/j.cej.2022.139513,WOS:000870842200001
10.1016/j.apsusc.2017.01.013,WOS:000394074300023
10.1016/j.mtener.2023.101264,WOS:000956133400001
10.1002/smll.202208276,WOS:000949098500001
10.1002/celc.202200513,WOS:000855086600001
10.1039/c9ta13775k,WOS:000551538000026
10.1039/d3gc02416d,WOS:001070537600001
10.1039/c7ta10790k,WOS:000428847300028
10.1039/d0cy00919a,WOS:000575019100013
10.1149/2.1661712jes,WOS:000415283600161
10.1021/acs.energyfuels.1c02620,WOS:000716453500061
10.1021/acsanm.4c05598,WOS:001360209500001
10.1016/j.matlet.2022.132681,WOS:000822566500002
10.1016/j.ijhydene.2024.07.440,WOS:001288070400001
10.1016/j.apsusc.2019.144441,WOS:000502040600131
10.1088/2053-1591/ad30ab,WOS:001189817700001
10.1002/er.5524,WOS:000540306000001
10.1039/d4nj02358g,WOS:001252105300001
10.1039/d3ma00151b,WOS:001016048300001
10.7503/cjcu20240005,WOS:001228628200004
10.1016/j.checat.2024.101132,WOS:001364426800001
10.1021/acs.jpclett.3c02001,WOS:001064165700001
10.1016/j.indcrop.2022.116214,WOS:000951013100001
10.3389/fmats.2019.00233,WOS:000497813800001
10.1021/acs.chemmater.8b03015,WOS:000450696100038
10.1016/j.cej.2021.129324,WOS:000653229500283
10.1039/d2nr00053a,WOS:000779392000001
10.1039/d4ee04619f,WOS:001380864200001
10.1039/d4sc05547k,WOS:001328810800001
10.1016/j.jelechem.2024.118513,WOS:001283704500001
10.1007/s10853-022-07251-3,WOS:000796339200002
10.1016/j.electacta.2019.135554,WOS:000507341600026
10.1016/j.ijhydene.2019.03.177,WOS:000468710100007
10.1016/j.apsusc.2024.160065,WOS:001229076500001
10.1021/acsami.6b10717,WOS:000403631300011
10.1016/j.carbon.2018.10.023,WOS:000450312600065
10.1016/j.elecom.2008.08.029,WOS:000260992900005
10.1002/chem.201705504,WOS:000425626800007
10.1002/smll.202411017,WOS:001380725400001
10.1016/j.gee.2020.12.009,WOS:000885956400001
10.1039/d3ta05421g,WOS:001135687400001
10.1021/acs.langmuir.4c01023,WOS:001248224000001
10.1002/chem.202202858,WOS:000894222700001
10.1007/s11581-024-05662-7,WOS:001261259900001
10.1016/j.ijhydene.2011.03.083,WOS:000292123900004
10.1039/c7ta02149f,WOS:000402734600061
10.1016/j.nanoen.2015.10.001,WOS:000369918500001
10.1016/j.ijhydene.2023.06.008,WOS:001139937600001
10.1002/adfm.201804600,WOS:000448258800015
10.1016/j.cap.2009.04.016,WOS:000270584900016
10.1021/acsami.3c01281,WOS:000967546600001
10.1002/cctc.202001343,WOS:000581115200001
10.1039/d0ra03222k,WOS:000553911800057
10.1039/d0cy00689k,WOS:000547719400027
10.1016/j.jallcom.2019.153517,WOS:000512377800047
10.1088/1361-6463/adba72,WOS:001438660500001
10.1039/d4ey00076e,WOS:001362503900001
10.1007/s11426-024-2153-4,WOS:001293201400003
10.3390/catal12121521,WOS:000902254200001
10.1021/acsami.7b01333,WOS:000403136400031
10.1016/j.apcatb.2021.120838,WOS:000720469000006
10.1039/d3ta02004e,WOS:001013505100001
10.1002/anie.202003801,WOS:000563825000001
10.1021/acs.jpclett.3c00103,WOS:000948722500001
10.1016/j.jpowsour.2014.10.038,WOS:000347268700015
10.1016/j.jcis.2020.06.109,WOS:000581720500058
10.1021/acsami.0c13533,WOS:000589384100028
10.1002/cctc.202301324,WOS:001146572800001
10.1016/j.jallcom.2023.171627,WOS:001062260700001
10.1016/j.jpowsour.2020.229448,WOS:000615924700003
10.1021/acscentsci.4c01085,WOS:001330136000001
10.1039/d1nj04573c,WOS:000724377900001
10.1021/acsami.4c07039,WOS:001282961300001
10.1016/j.colsurfa.2023.131659,WOS:001054138800001
10.1016/j.apcatb.2018.10.063,WOS:000453616800055
10.1039/c7nr09377b,WOS:000423355300038
10.1039/d2nj00664b,WOS:000770086100001
10.1016/j.jcis.2025.137390,WOS:001456416300001
10.1039/d4qm00842a,WOS:001365495000001
10.1021/acs.jpcc.1c03646,WOS:000685650400013
10.1016/j.ijhydene.2022.05.295,WOS:000863284100010
10.1016/0254-0584(92)90192-B,WOS:A1992HW80000003
10.1016/j.ijhydene.2023.03.205,WOS:001049229500001
10.1002/smll.202400095,WOS:001191862900001
10.1002/admi.201800515,WOS:000441125500026
10.1016/j.ijhydene.2016.12.002,WOS:000399623500006
10.1021/acsomega.8b00574,WOS:000436340500037
10.1021/acs.energyfuels.3c02944,WOS:001116861800001
10.1039/c8nr01572d,WOS:000437007700038
10.1021/acs.jpcc.0c01043,WOS:000538758700004
10.1016/j.cej.2020.125481,WOS:000552025300024
10.1016/j.jcis.2024.04.015,WOS:001227368000001
10.1016/j.cej.2020.126962,WOS:000621197400005
10.1002/adfm.201604943,WOS:000394680200007
10.1016/j.electacta.2017.12.024,WOS:000419831600039
10.1021/acs.energyfuels.3c05202,WOS:001195928700001
10.1016/j.fuel.2022.127313,WOS:000931050800001
10.1021/acsami.4c20141,WOS:001456011800001
10.1021/acscatal.3c04138,WOS:001143004900001
10.1007/s11837-024-06991-8,WOS:001362506100001
10.1016/j.ijhydene.2020.07.078,WOS:000578042500052
10.1002/cey2.188,WOS:000803756900001
10.1016/j.electacta.2019.05.089,WOS:000478969600040
10.1002/admi.202100763,WOS:000691069300001
10.1021/acsami.8b21369,WOS:000460365300039
10.1016/j.jcis.2023.12.063,WOS:001138876000001
10.1016/j.ijhydene.2015.05.062,WOS:000357228300012
10.1007/s11581-024-05372-0,WOS:001142194800001
10.1039/d3nj01249b,WOS:001010221000001
10.1002/adma.202007377,WOS:000612639600001
10.1002/anie.202108770,WOS:000681753800001
10.1002/smll.202101003,WOS:000661011100001
10.1039/d2nj02869g,WOS:000831274700001
10.1002/anie.202209014,WOS:000850485800001
10.1016/j.mtsust.2023.100487,WOS:001106755900001
10.1007/s12598-024-02932-1,WOS:001273154600003
10.1016/j.matlet.2021.129564,WOS:000634766000003
10.1016/j.jece.2024.112883,WOS:001290844100001
10.1016/j.jpowsour.2024.234820,WOS:001263828300001
10.3866/PKU.WHXB201806191,WOS:000448204200013
10.1016/j.cej.2024.154776,WOS:001296890000001
10.1002/asia.201800814,WOS:000444798500016
10.1016/j.electacta.2024.144676,WOS:001273136000001
10.1016/j.apcatb.2023.123568,WOS:001128582700001
10.1016/j.jcis.2020.02.070,WOS:000525892600007
10.1021/acsnano.3c09159,WOS:001167189500001
10.1016/j.surfin.2023.103694,WOS:001136269900001
10.1016/j.jallcom.2023.173313,WOS:001165400700001
10.1016/j.inoche.2023.110901,WOS:001029760500001
10.1016/j.cclet.2024.109713,WOS:001419768600001
10.1039/c6ra23580h,WOS:000389330700090
10.1016/j.apsusc.2016.04.190,WOS:000378091700033
10.1007/s10853-024-10162-0,WOS:001314833000002
10.1016/j.joule.2019.01.019,WOS:000460076100006
10.1016/j.ijhydene.2017.03.100,WOS:000403381400010
10.1021/acsami.4c00690,WOS:001225163500001
10.1007/s42864-022-00144-7,WOS:000879786800001
10.1016/j.jallcom.2022.166442,WOS:000888766100001
10.1021/acssuschemeng.9b02510,WOS:000480370500069
10.1016/j.cej.2024.150043,WOS:001209275500001
10.1039/c5ta04058b,WOS:000360049900033
10.1007/s10008-018-4100-2,WOS:000449819800031
10.1021/acs.chemmater.3c01348,WOS:001078936900001
10.1039/d3qi01587d,WOS:001113023400001
10.1021/acs.energyfuels.3c00749,WOS:001011046400001
10.1016/j.cej.2024.155060,WOS:001303843000001
10.1021/acsomega.1c01251,WOS:000697781900009
10.1016/j.electacta.2024.144983,WOS:001308971600001
10.1039/c9ta04180j,WOS:000476599900013
10.1002/celc.202000834,WOS:000567306600011
10.1002/smll.201901518,WOS:000477931100013
10.1002/cssc.201801103,WOS:000442491300010
10.1016/j.ijhydene.2017.09.117,WOS:000416495200025
10.7536/PC171238,WOS:000451112500013
10.1002/cssc.202201892,WOS:000922295900001
10.1016/j.jpowsour.2021.230873,WOS:000763360900005
10.1007/s11581-023-04915-1,WOS:000943612300001
10.1002/anie.202411125,WOS:001345066500001
10.1038/s41427-023-00501-z,WOS:001085988900002
10.1039/c4cp00385c,WOS:000338116700030
10.3390/catal15030211,WOS:001451990600001
10.1016/j.jcat.2018.08.007,WOS:000452578700006
10.1021/jacs.8b12386,WOS:000455561800089
10.1016/j.cplett.2017.08.015,WOS:000410841500070
10.1016/j.nanoen.2018.11.023,WOS:000455264600034
10.1016/j.ica.2024.122028,WOS:001219417600001
10.1002/aesr.202100137,WOS:000783867000008
10.1016/j.electacta.2022.141269,WOS:000868571900002
10.1016/j.matchemphys.2022.126941,WOS:000891318800001
10.1002/adfm.202303702,WOS:001007591800001
10.1039/d1ta01226f,WOS:000663879900001
10.1016/j.mattod.2023.12.006,WOS:001204768200001
10.1016/j.ijhydene.2023.04.305,WOS:001073026300001
10.1007/s10562-019-02961-x,WOS:000513263600003
10.1016/j.fuel.2025.134992,WOS:001443765700001
10.1021/acs.nanolett.6b00569,WOS:000379794200013
10.1016/j.jelechem.2023.117548,WOS:001009316100001
10.1016/j.cplett.2021.139231,WOS:000788737700003
10.1007/s12274-022-5112-x,WOS:000885419400002
10.1021/acsaem.0c00369,WOS:000543715100029
10.1021/acsami.1c12155,WOS:000697282300050
10.1007/s40820-023-01135-0,WOS:001022867800001
10.1016/j.catcom.2021.106394,WOS:000793362300002
10.1016/j.jssc.2018.12.004,WOS:000458344900051
10.1021/acs.energyfuels.2c01562,WOS:000821836200001
10.1016/j.ijhydene.2024.12.480,WOS:001399195800001
10.1080/1536383X.2023.2267143,WOS:001082117400001
10.1039/d3dt02170j,WOS:001109529200001
10.1021/acs.langmuir.4c02475,WOS:001319871100001
10.1016/j.jallcom.2022.168582,WOS:000919634800001
10.1002/adfm.201910274,WOS:000513565000001
10.1039/d3nj00216k,WOS:000997883600001
10.1016/j.ijhydene.2019.01.058,WOS:000461410200024
10.1016/j.ijhydene.2022.11.159,WOS:000925848300001
10.1149/1945-7111/ac5ff1,WOS:000777819500001
10.1088/2399-1984/ac9022,WOS:000864900500001
10.1002/chem.202200722,WOS:000815366800001
10.1016/j.jpowsour.2024.234339,WOS:001218041000001
10.1021/acsami.0c07088,WOS:000543780900044
10.1021/acsami.5b07960,WOS:000363438000069
10.1021/acs.inorgchem.2c03882,WOS:000905361600001
10.1016/j.apsusc.2019.07.156,WOS:000487838900023
10.1080/09276440.2020.1812945,WOS:000573161000001
10.3390/solids4030012,WOS:001190445100001
10.1002/smll.202204143,WOS:000853913600001
10.1021/acsmaterialsau.1c00048,WOS:000982050500007
10.33961/jecst.2022.00178,WOS:000918176200001
10.1021/am500988p,WOS:000338979900023
10.1002/cjoc.202100285,WOS:000677718100001
10.1016/j.jpowsour.2009.04.018,WOS:000269584400061
10.1021/acsaem.2c03729,WOS:000928523300001
10.1021/acsaem.4c01920,WOS:001352485200001
10.1016/j.cej.2021.129318,WOS:000653229500281
10.1002/cjoc.202300414,WOS:001090788100001
10.1016/j.jelechem.2020.114594,WOS:000593969600008
10.1007/s10853-024-09620-6,WOS:001204688000001
10.1016/j.cej.2023.144829,WOS:001062266900001
10.1021/acssuschemeng.1c03353,WOS:000699846000013
10.1016/j.jelechem.2019.113345,WOS:000495482900001
10.1007/s10008-022-05232-9,WOS:000834708300001
10.1039/d3ta05471c,WOS:001109316100001
10.20964/2018.09.23,WOS:000452562400040
10.1039/c9ta06206h,WOS:000477988200035
10.1002/anie.202111920,WOS:000713967100001
10.1016/j.matdes.2023.112606,WOS:001146755100001
10.1016/j.apcatb.2022.121301,WOS:000788273300002
10.1016/j.jelechem.2021.115731,WOS:000709863700001
10.1016/j.ijhydene.2022.01.067,WOS:000760310900006
10.1039/d3ya00483j,WOS:001140998500001
10.1016/j.jelechem.2017.07.020,WOS:000411847500002
10.1016/j.matchemphys.2024.130159,WOS:001443280800001
10.1016/j.electacta.2021.137962,WOS:000633032600006
10.1038/ncomms8992,WOS:000360351000002
10.1039/d4ee03150d,WOS:001314551100001
10.1016/j.jtice.2024.105922,WOS:001413457800001
10.1021/acsaem.3c00151,WOS:000936314400001
10.1016/j.ijhydene.2024.09.405,WOS:001332746700001
10.1002/cctc.201801819,WOS:000459333500028
10.1016/j.jmgm.2024.108790,WOS:001242394300001
10.1016/j.apcatb.2023.123502,WOS:001118542500001
10.1007/s10008-020-04667-2,WOS:000537330500001
10.1007/s11426-023-1666-4,WOS:001017587400001
10.1039/d3cc02667a,WOS:001033775100001
10.1016/j.ccr.2022.214869,WOS:000880835900003
10.1016/j.nanoen.2017.01.014,WOS:000397003700063
10.1016/j.apsusc.2022.155741,WOS:000912998200001
10.1016/j.jallcom.2022.165141,WOS:000799762600004
10.1002/adma.201903616,WOS:000479993300001
10.1021/acssuschemeng.9b06918,WOS:000526375000012
10.1021/acsanm.4c05423,WOS:001375072600001
10.1016/j.apsusc.2023.156720,WOS:000944681700001
10.1039/d0ta08735a,WOS:000590158400015
10.1016/j.cattod.2015.10.005,WOS:000366160200008
10.1016/j.jallcom.2023.172517,WOS:001101361000001
10.1016/j.jcis.2024.08.086,WOS:001320911000001
10.1039/d0cy01862g,WOS:000618190800010
10.1021/acsami.7b04841,WOS:000402498600049
10.1002/smll.202410739,WOS:001410934000001
10.1039/c9ta05578a,WOS:000477988200028
10.1039/d0ta05116k,WOS:000553632500004
10.1021/acsami.1c09308,WOS:000679917500068
10.1007/BF00248191,WOS:A1996TU75000010
10.1021/jacs.8b05134,WOS:000448755200026
10.1016/j.jcis.2021.11.182,WOS:000750569600012
10.1038/s41467-024-51200-4,WOS:001286042800005
10.1016/j.ijhydene.2019.04.195,WOS:000472991100050
10.1039/c9ta13553g,WOS:000526953200028
10.1021/jacs.6b11932,WOS:000396185700027
10.1016/j.cej.2025.161348,WOS:001444062600001
10.1002/asia.202400209,WOS:001221720900001
10.1002/celc.202001082,WOS:000581064200001
10.1002/smtd.202101470,WOS:000760886200001
10.1016/j.pnsc.2024.08.005,WOS:001350029600001
10.1021/acsomega.2c06461,WOS:000893143100001
10.1016/j.cej.2024.150624,WOS:001226162500001
10.1016/j.cej.2024.151233,WOS:001230352700001
10.1002/anie.202310069,WOS:001049698300001
10.1016/j.cej.2020.126302,WOS:000573797200007
10.1039/d3ta03513a,WOS:001066878800001
10.1021/acscatal.1c00818,WOS:000684035000090
10.1039/d0nj04512h,WOS:000600798600014
10.1002/aenm.202002176,WOS:000573004100001
10.1002/adma.201700286,WOS:000406030900015
10.1002/admi.202100545,WOS:000682429500001
10.1016/j.fuel.2024.132048,WOS:001249447000002
10.1002/cssc.202401415,WOS:001354298400001
10.1021/acsapm.4c03046,WOS:001395565900001
10.3866/PKU.WHXB202212025,WOS:000972722000003
10.1016/j.jelechem.2024.118049,WOS:001181214500001
10.1016/j.electacta.2018.04.125,WOS:000432564500023
10.1007/s12274-022-5250-1,WOS:000905047900002
10.1039/c7ta08392k,WOS:000417063200036
10.1039/d1cy00986a,WOS:000680402700001
10.1002/adfm.202112157,WOS:000782293200001
10.1007/s11164-025-05526-3,WOS:001419003800001
10.1038/s41467-021-22296-9,WOS:000640640300004
10.1021/acsami.6b07986,WOS:000381715900005
10.1557/jmr.2017.446,WOS:000425922800011
10.3389/fmats.2019.00124,WOS:000470088900001
10.1039/d4ta00150h,WOS:001182047200001
10.1016/j.electacta.2021.138168,WOS:000638016200011
10.1016/j.electacta.2018.01.143,WOS:000425751600002
10.1038/s41598-022-05953-x,WOS:000756804500026
10.1021/acsmaterialslett.3c01235,WOS:001158189600001
10.1016/j.ces.2025.121461,WOS:001440761200001
10.1088/2053-1591/ad68cd,WOS:001288077000001
10.1016/j.electacta.2017.11.020,WOS:000423968600097
10.1002/adma.202409530,WOS:001321421000001
10.1039/d2nr02568j,WOS:000826186700001
10.1016/j.ijhydene.2014.09.104,WOS:000345803900020
10.1007/s42114-022-00424-3,WOS:000752823000001
10.1016/j.cej.2024.156284,WOS:001333181400001
10.1016/j.jcis.2022.06.085,WOS:000881237800001
10.1021/acsomega.2c05116,WOS:000891604100001
10.1021/acscatal.1c02428,WOS:000697346200001
10.1111/jace.19448,WOS:001062226700001
10.1016/j.apsusc.2018.11.021,WOS:000454617200008
10.1016/j.colsurfa.2025.136521,WOS:001436973800001
10.1016/j.apsusc.2018.03.033,WOS:000430883400003
10.1016/j.ijhydene.2023.01.072,WOS:000988521000001
10.1016/j.ijhydene.2021.12.185,WOS:000772630100010
10.1021/acs.langmuir.1c02874,WOS:000731066600001
10.1016/j.ijhydene.2023.08.018,WOS:001139914400001
10.1007/s12598-024-02691-z,WOS:001198608100003
10.1016/j.apsusc.2021.149560,WOS:000647733600001
10.1016/j.ica.2023.121726,WOS:001097315200001
10.1039/c7cc06278h,WOS:000412410700016
10.1002/advs.202414622,WOS:001396051400001
10.1002/anie.201611756,WOS:000400458700030
10.1007/s10934-020-00934-9,WOS:000545177400001
10.1021/acs.iecr.1c01251,WOS:000683727000016
10.1016/j.coco.2020.100587,WOS:000609174800007
10.1016/j.jechem.2024.01.056,WOS:001203628900001
10.1016/j.mcat.2021.111694,WOS:000681472000005
10.1038/s41467-024-47524-w,WOS:001211127200021
10.1016/j.seppur.2023.124814,WOS:001156840100001
10.1016/j.jallcom.2019.152274,WOS:000490765400057
10.1016/j.ijhydene.2024.01.109,WOS:001169674200001
10.1016/j.cej.2021.133831,WOS:000773072800003
10.1016/j.electacta.2016.03.104,WOS:000375127200012
10.1088/1361-6528/ab3309,WOS:000478694400001
10.1021/acs.inorgchem.3c03960,WOS:001166485200001
